0.02734375	0.250488281	0.876220703	-28.38134766	43.39599609	9.948730469
0.090087891	0.115478516	1.158691406	-27.52685547	15.13671875	4.699707031
0.046386719	0.227050781	1.057373047	-14.6484375	17.08984375	0.122070313
0.062988281	0.206054688	1.111328125	3.845214844	14.16015625	-3.90625
0.03515625	0.180175781	1.010009766	4.089355469	2.624511719	-4.638671875
0.054931641	0.158691406	1.081298828	10.98632813	17.45605469	-1.159667969
0.035400391	0.190673828	1.080322266	20.56884766	-6.164550781	-5.615234375
0.055664063	0.173583984	0.982421875	15.68603516	13.48876953	2.380371094
0.045654297	0.209472656	0.950927734	5.798339844	25.63476563	2.990722656
0.053466797	0.241699219	0.921386719	14.89257813	19.10400391	-2.380371094
-0.087158203	0.311279297	1.014404297	110.168457	66.40625	34.05761719
-0.108886719	0.451416016	1.037353516	6.591796875	-1.708984375	36.25488281
0.022705078	0.590820313	1.05859375	8.422851563	2.44140625	27.22167969
0.056884766	0.527587891	1.11328125	-19.95849609	9.460449219	7.873535156
-0.020996094	0.472900391	0.841796875	-139.831543	50.90332031	18.49365234
0.053710938	0.364501953	0.983886719	48.76708984	-26.00097656	21.11816406
0.018554688	0.374267578	0.832519531	-7.8125	34.97314453	0.48828125
0.02734375	0.30078125	0.996582031	11.65771484	10.00976563	-8.361816406
0.001464844	0.379150391	1.033447266	-9.826660156	33.26416016	-11.90185547
-0.001220703	0.309082031	1.044677734	15.86914063	19.77539063	-8.728027344
