-0.108642578	-0.023193359	0.310546875	-67.01660156	26.00097656	84.53369141
0.124511719	0.274414063	1.091308594	14.28222656	48.95019531	143.6157227
0.161865234	0.277832031	0.939208984	12.32910156	58.41064453	126.4648438
0.147949219	0.205078125	1.106689453	2.44140625	84.71679688	136.4746094
0.018798828	0.198730469	0.993408203	13.61083984	60.546875	137.4511719
0.102783203	0.167724609	1.114990234	17.02880859	71.65527344	143.6157227
0.046875	0.2421875	0.986328125	19.77539063	72.20458984	160.5224609
0.089599609	0.138916016	1.146972656	24.78027344	122.1923828	129.699707
0.081298828	0.215087891	1.098388672	10.07080078	84.59472656	150.0854492
0.026611328	0.163085938	1.153564453	-13.54980469	104.6142578	138.7329102
0.096679688	0.211181641	1.387939453	-16.90673828	58.28857422	140.1977539
0.002197266	0.226318359	0.934082031	9.887695313	78.36914063	144.53125
-0.045898438	0.217529297	0.996826172	10.86425781	76.84326172	112.0605469
-0.104248047	0.251464844	1.011474609	11.71875	70.37353516	118.8964844
-0.078125	0.205322266	1.107666016	7.629394531	78.97949219	113.3422852
-0.025390625	0.305908203	1.006591797	15.86914063	61.82861328	128.6621094
0.024658203	0.313720703	1.036865234	17.08984375	85.51025391	115.0512695
0.037109375	0.343994141	1.053466797	1.098632813	83.86230469	116.394043
0.010009766	0.294189453	1.087158203	-6.103515625	71.71630859	96.13037109
0.087646484	0.272705078	1.03125	-8.178710938	99.79248047	108.1542969
